language,word_count,subword_count,subword_word_ratio
Korean,10,19,1.9
Korean,11,20,1.8181818181818181
Korean,10,21,2.1
Korean,10,24,2.4
Korean,10,24,2.4
Korean,10,25,2.5
Korean,13,35,2.6923076923076925
Korean,13,33,2.5384615384615383
Korean,14,36,2.5714285714285716
Korean,20,48,2.4
Korean,21,47,2.238095238095238
Korean,20,46,2.3
Korean,10,23,2.3
Korean,12,25,2.0833333333333335
Korean,7,17,2.4285714285714284
Korean,15,35,2.3333333333333335
Korean,15,34,2.2666666666666666
Korean,15,34,2.2666666666666666
Korean,17,49,2.8823529411764706
Korean,17,49,2.8823529411764706
Korean,16,46,2.875
Korean,14,27,1.9285714285714286
Korean,17,31,1.8235294117647058
Korean,13,25,1.9230769230769231
Korean,19,37,1.9473684210526316
Korean,19,37,1.9473684210526316
Korean,18,39,2.1666666666666665
Korean,13,37,2.8461538461538463
Korean,10,27,2.7
Korean,11,34,3.090909090909091
Korean,15,34,2.2666666666666666
Korean,14,33,2.357142857142857
Korean,14,34,2.4285714285714284
Korean,10,21,2.1
Korean,9,23,2.5555555555555554
Korean,9,21,2.3333333333333335
Korean,13,24,1.8461538461538463
Korean,12,24,2.0
Korean,12,25,2.0833333333333335
Korean,14,40,2.857142857142857
Korean,13,39,3.0
Korean,14,40,2.857142857142857
Korean,7,23,3.2857142857142856
Korean,7,21,3.0
Korean,8,25,3.125
Korean,26,64,2.4615384615384617
Korean,27,68,2.5185185185185186
Korean,26,60,2.3076923076923075
Korean,21,62,2.9523809523809526
Korean,20,57,2.85
Korean,22,58,2.6363636363636362
Korean,7,17,2.4285714285714284
Korean,8,18,2.25
Korean,12,22,1.8333333333333333
Korean,9,22,2.4444444444444446
Korean,11,28,2.5454545454545454
Korean,8,20,2.5
Korean,10,24,2.4
Korean,12,25,2.0833333333333335
Korean,12,27,2.25
Korean,8,22,2.75
Korean,8,22,2.75
Korean,9,23,2.5555555555555554
Korean,24,53,2.2083333333333335
Korean,24,54,2.25
Korean,23,53,2.3043478260869565
Korean,22,44,2.0
Korean,20,45,2.25
Korean,20,42,2.1
Korean,20,44,2.2
Korean,19,44,2.3157894736842106
Korean,20,45,2.25
Korean,18,32,1.7777777777777777
Korean,17,33,1.9411764705882353
Korean,18,32,1.7777777777777777
Korean,15,28,1.8666666666666667
Korean,16,29,1.8125
Korean,15,28,1.8666666666666667
Korean,20,52,2.6
Korean,19,54,2.8421052631578947
Korean,19,51,2.6842105263157894
Korean,13,29,2.230769230769231
Korean,11,26,2.3636363636363638
Korean,14,29,2.0714285714285716
Korean,25,54,2.16
Korean,24,53,2.2083333333333335
Korean,26,57,2.1923076923076925
Korean,18,48,2.6666666666666665
Korean,17,45,2.6470588235294117
Korean,17,48,2.823529411764706
Korean,14,31,2.2142857142857144
Korean,13,29,2.230769230769231
Korean,12,29,2.4166666666666665
Korean,20,40,2.0
Korean,20,42,2.1
Korean,19,39,2.0526315789473686
Korean,22,48,2.1818181818181817
Korean,25,55,2.2
Korean,21,44,2.0952380952380953
Korean,22,48,2.1818181818181817
Korean,21,50,2.380952380952381
Korean,20,47,2.35
Korean,22,46,2.090909090909091
Korean,21,51,2.4285714285714284
Korean,23,49,2.130434782608696
Korean,24,60,2.5
Korean,24,59,2.4583333333333335
Korean,24,58,2.4166666666666665
Korean,22,59,2.6818181818181817
Korean,23,57,2.4782608695652173
Korean,24,64,2.6666666666666665
Korean,22,56,2.5454545454545454
Korean,21,55,2.619047619047619
Korean,19,50,2.6315789473684212
Korean,13,28,2.1538461538461537
Korean,14,27,1.9285714285714286
Korean,12,26,2.1666666666666665
Korean,17,37,2.176470588235294
Korean,17,35,2.0588235294117645
Korean,15,31,2.066666666666667
Korean,21,64,3.0476190476190474
Korean,18,61,3.388888888888889
Korean,17,58,3.411764705882353
Korean,21,52,2.4761904761904763
Korean,15,38,2.533333333333333
Korean,19,49,2.5789473684210527
Korean,13,37,2.8461538461538463
Korean,13,37,2.8461538461538463
Korean,13,39,3.0
Korean,18,44,2.4444444444444446
Korean,15,37,2.466666666666667
Korean,15,37,2.466666666666667
Korean,12,30,2.5
Korean,12,29,2.4166666666666665
Korean,13,30,2.3076923076923075
Korean,8,20,2.5
Korean,8,20,2.5
Korean,9,22,2.4444444444444446
Korean,32,63,1.96875
Korean,33,64,1.9393939393939394
Korean,32,61,1.90625
Korean,12,33,2.75
Korean,16,41,2.5625
Korean,13,33,2.5384615384615383
Korean,17,42,2.4705882352941178
Korean,13,34,2.6153846153846154
Korean,15,38,2.533333333333333
Korean,21,46,2.1904761904761907
Korean,22,43,1.9545454545454546
Korean,22,44,2.0
Korean,13,28,2.1538461538461537
Korean,12,21,1.75
Korean,12,25,2.0833333333333335
Korean,10,23,2.3
Korean,9,19,2.111111111111111
Korean,8,19,2.375
Korean,12,22,1.8333333333333333
Korean,9,21,2.3333333333333335
Korean,9,21,2.3333333333333335
Korean,22,48,2.1818181818181817
Korean,20,42,2.1
Korean,20,45,2.25
Korean,14,33,2.357142857142857
Korean,16,37,2.3125
Korean,14,39,2.7857142857142856
Korean,11,26,2.3636363636363638
Korean,12,31,2.5833333333333335
Korean,10,31,3.1
Korean,19,51,2.6842105263157894
Korean,19,49,2.5789473684210527
Korean,16,44,2.75
Korean,21,60,2.857142857142857
Korean,20,62,3.1
Korean,21,65,3.0952380952380953
Korean,12,41,3.4166666666666665
Korean,11,39,3.5454545454545454
Korean,12,41,3.4166666666666665
Korean,14,39,2.7857142857142856
Korean,12,31,2.5833333333333335
Korean,15,42,2.8
Korean,24,59,2.4583333333333335
Korean,21,58,2.761904761904762
Korean,22,60,2.727272727272727
Korean,23,54,2.347826086956522
Korean,22,53,2.409090909090909
Korean,22,56,2.5454545454545454
Korean,10,24,2.4
Korean,8,19,2.375
Korean,8,19,2.375
Korean,13,33,2.5384615384615383
Korean,10,26,2.6
Korean,13,29,2.230769230769231
Korean,10,24,2.4
Korean,13,30,2.3076923076923075
Korean,12,29,2.4166666666666665
Korean,15,35,2.3333333333333335
Korean,13,32,2.4615384615384617
Korean,14,32,2.2857142857142856
Korean,19,49,2.5789473684210527
Korean,18,47,2.611111111111111
Korean,18,48,2.6666666666666665
Korean,26,64,2.4615384615384617
Korean,25,58,2.32
Korean,25,58,2.32
Korean,26,49,1.8846153846153846
Korean,25,45,1.8
Korean,26,48,1.8461538461538463
Korean,22,63,2.8636363636363638
Korean,21,62,2.9523809523809526
Korean,19,55,2.8947368421052633
Korean,27,64,2.3703703703703702
Korean,25,58,2.32
Korean,26,60,2.3076923076923075
Korean,15,39,2.6
Korean,16,40,2.5
Korean,15,38,2.533333333333333
Korean,22,65,2.9545454545454546
Korean,29,78,2.689655172413793
Korean,20,58,2.9
Korean,14,28,2.0
Korean,17,34,2.0
Korean,19,38,2.0
Korean,21,62,2.9523809523809526
Korean,22,54,2.4545454545454546
Korean,21,51,2.4285714285714284
Korean,24,65,2.7083333333333335
Korean,22,59,2.6818181818181817
Korean,23,64,2.782608695652174
Korean,24,49,2.0416666666666665
Korean,28,57,2.0357142857142856
Korean,22,48,2.1818181818181817
Korean,27,69,2.5555555555555554
Korean,26,68,2.6153846153846154
Korean,25,71,2.84
Korean,23,55,2.391304347826087
Korean,24,60,2.5
Korean,22,53,2.409090909090909
Korean,11,21,1.9090909090909092
Korean,16,30,1.875
Korean,11,20,1.8181818181818181
Korean,27,59,2.185185185185185
Korean,24,56,2.3333333333333335
Korean,24,54,2.25
Korean,25,55,2.2
Korean,26,58,2.230769230769231
Korean,25,55,2.2
Korean,15,23,1.5333333333333334
Korean,17,29,1.7058823529411764
Korean,16,27,1.6875
Korean,7,20,2.857142857142857
Korean,7,20,2.857142857142857
Korean,6,19,3.1666666666666665
Korean,19,51,2.6842105263157894
Korean,18,45,2.5
Korean,19,49,2.5789473684210527
Korean,9,17,1.8888888888888888
Korean,9,16,1.7777777777777777
Korean,8,16,2.0
Korean,14,25,1.7857142857142858
Korean,16,31,1.9375
Korean,17,29,1.7058823529411764
Korean,21,51,2.4285714285714284
Korean,20,49,2.45
Korean,22,51,2.3181818181818183
Korean,20,41,2.05
Korean,25,56,2.24
Korean,18,37,2.0555555555555554
Korean,26,75,2.8846153846153846
Korean,25,72,2.88
Korean,22,68,3.090909090909091
Korean,24,55,2.2916666666666665
Korean,23,56,2.4347826086956523
Korean,29,63,2.1724137931034484
Korean,9,21,2.3333333333333335
Korean,9,25,2.7777777777777777
Korean,11,28,2.5454545454545454
Korean,18,54,3.0
Korean,17,52,3.0588235294117645
Korean,18,53,2.9444444444444446
Korean,21,50,2.380952380952381
Korean,19,48,2.526315789473684
Korean,22,54,2.4545454545454546
Korean,20,36,1.8
Korean,19,39,2.0526315789473686
Korean,16,30,1.875
Korean,9,31,3.4444444444444446
Korean,9,28,3.111111111111111
Korean,8,26,3.25
Korean,12,20,1.6666666666666667
Korean,11,19,1.7272727272727273
Korean,11,21,1.9090909090909092
Korean,11,21,1.9090909090909092
Korean,11,21,1.9090909090909092
Korean,12,22,1.8333333333333333
Korean,8,22,2.75
Korean,8,20,2.5
Korean,9,19,2.111111111111111
Korean,18,36,2.0
Korean,19,38,2.0
Korean,18,32,1.7777777777777777
Korean,24,58,2.4166666666666665
Korean,23,56,2.4347826086956523
Korean,25,63,2.52
Korean,22,48,2.1818181818181817
Korean,24,54,2.25
Korean,24,53,2.2083333333333335
Korean,22,50,2.272727272727273
Korean,23,54,2.347826086956522
Korean,21,46,2.1904761904761907
Korean,13,25,1.9230769230769231
Korean,11,21,1.9090909090909092
Korean,11,18,1.6363636363636365
Korean,24,54,2.25
Korean,24,53,2.2083333333333335
Korean,26,52,2.0
Korean,24,64,2.6666666666666665
Korean,18,46,2.5555555555555554
Korean,24,64,2.6666666666666665
Korean,10,28,2.8
Korean,10,25,2.5
Korean,10,28,2.8
Korean,26,64,2.4615384615384617
Korean,27,67,2.4814814814814814
Korean,24,60,2.5
Korean,21,55,2.619047619047619
Korean,23,57,2.4782608695652173
Korean,21,54,2.5714285714285716
Korean,25,50,2.0
Korean,23,45,1.9565217391304348
Korean,27,51,1.8888888888888888
Korean,20,42,2.1
Korean,18,40,2.2222222222222223
Korean,19,43,2.263157894736842
Korean,11,29,2.6363636363636362
Korean,11,29,2.6363636363636362
Korean,9,22,2.4444444444444446
Korean,12,28,2.3333333333333335
Korean,11,29,2.6363636363636362
Korean,10,24,2.4
Korean,15,26,1.7333333333333334
Korean,15,24,1.6
Korean,14,27,1.9285714285714286
Korean,8,23,2.875
Korean,10,27,2.7
Korean,9,22,2.4444444444444446
Korean,10,29,2.9
Korean,12,26,2.1666666666666665
Korean,10,27,2.7
Korean,11,20,1.8181818181818181
Korean,12,20,1.6666666666666667
Korean,12,19,1.5833333333333333
Korean,15,31,2.066666666666667
Korean,16,31,1.9375
Korean,17,34,2.0
Korean,9,32,3.5555555555555554
Korean,10,28,2.8
Korean,9,36,4.0
Korean,10,21,2.1
Korean,11,19,1.7272727272727273
Korean,10,21,2.1
Korean,8,22,2.75
Korean,8,24,3.0
Korean,9,29,3.2222222222222223
Korean,26,66,2.5384615384615383
Korean,28,72,2.5714285714285716
Korean,25,65,2.6
Korean,10,18,1.8
Korean,13,20,1.5384615384615385
Korean,11,18,1.6363636363636365
Korean,13,26,2.0
Korean,12,25,2.0833333333333335
Korean,12,24,2.0
Korean,10,28,2.8
Korean,9,25,2.7777777777777777
Korean,9,24,2.6666666666666665
Korean,9,22,2.4444444444444446
Korean,11,25,2.272727272727273
Korean,11,25,2.272727272727273
Korean,10,25,2.5
Korean,12,28,2.3333333333333335
Korean,11,26,2.3636363636363638
Korean,15,40,2.6666666666666665
Korean,13,36,2.769230769230769
Korean,14,42,3.0
Korean,13,26,2.0
Korean,12,26,2.1666666666666665
Korean,11,25,2.272727272727273
Korean,13,34,2.6153846153846154
Korean,17,42,2.4705882352941178
Korean,13,33,2.5384615384615383
Korean,17,47,2.764705882352941
Korean,21,52,2.4761904761904763
Korean,18,47,2.611111111111111
Korean,14,47,3.357142857142857
Korean,14,47,3.357142857142857
Korean,14,47,3.357142857142857
Korean,14,43,3.0714285714285716
Korean,14,48,3.4285714285714284
Korean,11,38,3.4545454545454546
Korean,26,59,2.269230769230769
Korean,25,69,2.76
Korean,27,68,2.5185185185185186
Korean,19,45,2.3684210526315788
Korean,20,44,2.2
Korean,19,47,2.473684210526316
Korean,17,44,2.588235294117647
Korean,17,48,2.823529411764706
Korean,15,45,3.0
Korean,17,50,2.9411764705882355
Korean,17,51,3.0
Korean,17,52,3.0588235294117645
Korean,15,34,2.2666666666666666
Korean,16,36,2.25
Korean,16,35,2.1875
Korean,21,42,2.0
Korean,15,33,2.2
Korean,18,37,2.0555555555555554
Korean,19,43,2.263157894736842
Korean,22,54,2.4545454545454546
Korean,23,53,2.3043478260869565
Korean,8,22,2.75
Korean,8,20,2.5
Korean,7,17,2.4285714285714284
Korean,7,30,4.285714285714286
Korean,6,27,4.5
Korean,7,32,4.571428571428571
Korean,16,41,2.5625
Korean,17,44,2.588235294117647
Korean,18,47,2.611111111111111
Korean,11,22,2.0
Korean,10,23,2.3
Korean,10,23,2.3
Korean,10,18,1.8
Korean,11,24,2.1818181818181817
Korean,9,16,1.7777777777777777
Korean,15,31,2.066666666666667
Korean,13,29,2.230769230769231
Korean,13,29,2.230769230769231
Korean,12,25,2.0833333333333335
Korean,14,27,1.9285714285714286
Korean,13,26,2.0
Korean,14,35,2.5
Korean,17,39,2.2941176470588234
Korean,18,42,2.3333333333333335
Korean,9,21,2.3333333333333335
Korean,9,21,2.3333333333333335
Korean,10,23,2.3
Korean,15,22,1.4666666666666666
Korean,14,19,1.3571428571428572
Korean,15,21,1.4
Korean,8,28,3.5
Korean,10,28,2.8
Korean,8,23,2.875
Korean,8,23,2.875
Korean,9,26,2.888888888888889
Korean,7,22,3.142857142857143
Korean,23,51,2.217391304347826
Korean,18,42,2.3333333333333335
Korean,21,49,2.3333333333333335
Korean,13,31,2.3846153846153846
Korean,12,30,2.5
Korean,14,31,2.2142857142857144
Korean,15,41,2.7333333333333334
Korean,14,41,2.9285714285714284
Korean,17,46,2.7058823529411766
Korean,8,21,2.625
Korean,8,22,2.75
Korean,8,22,2.75
Korean,19,53,2.789473684210526
Korean,19,58,3.0526315789473686
Korean,18,53,2.9444444444444446
Korean,22,44,2.0
Korean,24,50,2.0833333333333335
Korean,22,48,2.1818181818181817
Korean,27,61,2.259259259259259
Korean,28,61,2.1785714285714284
Korean,28,61,2.1785714285714284
Korean,21,46,2.1904761904761907
Korean,21,46,2.1904761904761907
Korean,20,48,2.4
Korean,20,59,2.95
Korean,18,56,3.111111111111111
Korean,18,54,3.0
Korean,19,55,2.8947368421052633
Korean,19,56,2.9473684210526314
Korean,20,60,3.0
Korean,20,49,2.45
Korean,22,54,2.4545454545454546
Korean,23,53,2.3043478260869565
Korean,23,51,2.217391304347826
Korean,23,54,2.347826086956522
Korean,22,52,2.3636363636363638
Korean,17,46,2.7058823529411766
Korean,13,36,2.769230769230769
Korean,14,38,2.7142857142857144
Korean,11,29,2.6363636363636362
Korean,11,27,2.4545454545454546
Korean,12,30,2.5
Korean,18,55,3.0555555555555554
Korean,17,52,3.0588235294117645
Korean,17,56,3.2941176470588234
Korean,9,24,2.6666666666666665
Korean,9,24,2.6666666666666665
Korean,9,22,2.4444444444444446
Korean,25,54,2.16
Korean,25,53,2.12
Korean,25,53,2.12
Korean,6,18,3.0
Korean,9,24,2.6666666666666665
Korean,6,18,3.0
Korean,8,24,3.0
Korean,9,28,3.111111111111111
Korean,8,25,3.125
Korean,22,63,2.8636363636363638
Korean,27,71,2.6296296296296298
Korean,24,68,2.8333333333333335
Korean,22,40,1.8181818181818181
Korean,21,36,1.7142857142857142
Korean,22,38,1.7272727272727273
Korean,13,26,2.0
Korean,14,29,2.0714285714285716
Korean,9,23,2.5555555555555554
Korean,9,24,2.6666666666666665
Korean,9,27,3.0
Korean,9,22,2.4444444444444446
Korean,23,42,1.826086956521739
Korean,23,46,2.0
Korean,24,45,1.875
Korean,14,30,2.142857142857143
Korean,9,24,2.6666666666666665
Korean,13,30,2.3076923076923075
Korean,8,22,2.75
Korean,10,25,2.5
Korean,8,18,2.25
Korean,13,30,2.3076923076923075
Korean,8,21,2.625
Korean,10,28,2.8
Korean,17,33,1.9411764705882353
Korean,14,32,2.2857142857142856
Korean,16,31,1.9375
Korean,10,26,2.6
Korean,10,23,2.3
Korean,9,22,2.4444444444444446
Korean,11,26,2.3636363636363638
Korean,11,28,2.5454545454545454
Korean,10,28,2.8
Korean,14,29,2.0714285714285716
Korean,11,23,2.090909090909091
Korean,13,28,2.1538461538461537
Korean,13,23,1.7692307692307692
Korean,13,25,1.9230769230769231
Korean,13,24,1.8461538461538463
Korean,15,33,2.2
Korean,15,32,2.1333333333333333
Korean,15,33,2.2
Korean,8,21,2.625
Korean,9,20,2.2222222222222223
Korean,7,16,2.2857142857142856
Korean,8,20,2.5
Korean,6,18,3.0
Korean,8,19,2.375
Korean,10,26,2.6
Korean,11,26,2.3636363636363638
Korean,11,26,2.3636363636363638
Korean,16,40,2.5
Korean,17,43,2.5294117647058822
Korean,17,45,2.6470588235294117
Korean,15,32,2.1333333333333333
Korean,14,32,2.2857142857142856
Korean,14,30,2.142857142857143
Korean,24,71,2.9583333333333335
Korean,23,62,2.6956521739130435
Korean,22,62,2.8181818181818183
Korean,24,44,1.8333333333333333
Korean,25,45,1.8
Korean,24,43,1.7916666666666667
Korean,22,66,3.0
Korean,26,76,2.923076923076923
Korean,21,65,3.0952380952380953
Korean,22,42,1.9090909090909092
Korean,21,43,2.0476190476190474
Korean,27,56,2.074074074074074
Korean,9,19,2.111111111111111
Korean,9,20,2.2222222222222223
Korean,10,22,2.2
Korean,31,72,2.3225806451612905
Korean,30,75,2.5
Korean,28,74,2.642857142857143
Korean,23,72,3.130434782608696
Korean,24,73,3.0416666666666665
Korean,23,64,2.782608695652174
Korean,20,62,3.1
Korean,18,53,2.9444444444444446
Korean,20,60,3.0
Korean,8,23,2.875
Korean,8,21,2.625
Korean,7,17,2.4285714285714284
Korean,19,43,2.263157894736842
Korean,17,44,2.588235294117647
Korean,17,39,2.2941176470588234
Korean,10,22,2.2
Korean,11,26,2.3636363636363638
Korean,10,22,2.2
Korean,12,27,2.25
Korean,10,26,2.6
Korean,10,25,2.5
Korean,12,27,2.25
Korean,11,23,2.090909090909091
Korean,8,21,2.625
Korean,10,26,2.6
Korean,11,26,2.3636363636363638
Korean,11,29,2.6363636363636362
Korean,17,50,2.9411764705882355
Korean,19,51,2.6842105263157894
Korean,19,55,2.8947368421052633
Korean,8,28,3.5
Korean,7,26,3.7142857142857144
Korean,9,27,3.0
Korean,20,39,1.95
Korean,19,38,2.0
Korean,18,34,1.8888888888888888
Korean,18,44,2.4444444444444446
Korean,19,47,2.473684210526316
Korean,22,51,2.3181818181818183
Korean,22,58,2.6363636363636362
Korean,20,53,2.65
Korean,21,57,2.7142857142857144
Korean,16,39,2.4375
Korean,14,33,2.357142857142857
Korean,12,30,2.5
Korean,27,60,2.2222222222222223
Korean,27,58,2.1481481481481484
Korean,27,61,2.259259259259259
Korean,16,31,1.9375
Korean,17,33,1.9411764705882353
Korean,15,25,1.6666666666666667
Korean,11,21,1.9090909090909092
Korean,9,18,2.0
Korean,8,19,2.375
Korean,17,32,1.8823529411764706
Korean,17,32,1.8823529411764706
Korean,24,44,1.8333333333333333
Korean,11,25,2.272727272727273
Korean,10,22,2.2
Korean,8,22,2.75
Korean,23,62,2.6956521739130435
Korean,20,61,3.05
Korean,21,56,2.6666666666666665
Korean,10,30,3.0
Korean,8,27,3.375
Korean,8,26,3.25
Korean,20,40,2.0
Korean,20,42,2.1
Korean,21,41,1.9523809523809523
Korean,14,29,2.0714285714285716
Korean,15,32,2.1333333333333333
Korean,15,31,2.066666666666667
Korean,14,34,2.4285714285714284
Korean,15,37,2.466666666666667
Korean,14,30,2.142857142857143
Korean,15,39,2.6
Korean,16,40,2.5
Korean,17,41,2.411764705882353
Korean,14,32,2.2857142857142856
Korean,14,32,2.2857142857142856
Korean,14,32,2.2857142857142856
Korean,25,50,2.0
Korean,26,55,2.1153846153846154
Korean,23,54,2.347826086956522
Korean,25,63,2.52
Korean,26,65,2.5
Korean,30,76,2.533333333333333
Korean,26,50,1.9230769230769231
Korean,25,52,2.08
Korean,21,48,2.2857142857142856
Korean,28,64,2.2857142857142856
Korean,25,60,2.4
Korean,25,61,2.44
Korean,19,55,2.8947368421052633
Korean,20,52,2.6
Korean,21,60,2.857142857142857
Korean,25,51,2.04
Korean,26,54,2.076923076923077
Korean,25,49,1.96
Korean,12,33,2.75
Korean,12,31,2.5833333333333335
Korean,10,30,3.0
Korean,7,19,2.7142857142857144
Korean,8,19,2.375
Korean,9,21,2.3333333333333335
Korean,31,69,2.225806451612903
Korean,30,72,2.4
Korean,31,70,2.2580645161290325
Korean,26,47,1.8076923076923077
Korean,19,40,2.1052631578947367
Korean,24,44,1.8333333333333333
Korean,21,56,2.6666666666666665
Korean,20,54,2.7
Korean,22,57,2.590909090909091
Korean,26,46,1.7692307692307692
Korean,26,53,2.0384615384615383
Korean,26,48,1.8461538461538463
Korean,26,62,2.3846153846153846
Korean,25,57,2.28
Korean,26,61,2.3461538461538463
Korean,18,46,2.5555555555555554
Korean,22,52,2.3636363636363638
Korean,17,43,2.5294117647058822
Korean,12,38,3.1666666666666665
Korean,11,44,4.0
Korean,12,46,3.8333333333333335
Korean,20,49,2.45
Korean,23,55,2.391304347826087
Korean,24,53,2.2083333333333335
Korean,31,74,2.3870967741935485
Korean,31,74,2.3870967741935485
Korean,31,72,2.3225806451612905
Korean,15,37,2.466666666666667
Korean,17,43,2.5294117647058822
Korean,17,44,2.588235294117647
Korean,24,57,2.375
Korean,22,56,2.5454545454545454
Korean,23,59,2.5652173913043477
Korean,12,23,1.9166666666666667
Korean,12,24,2.0
Korean,10,21,2.1
Korean,11,31,2.8181818181818183
Korean,14,37,2.642857142857143
Korean,14,39,2.7857142857142856
Korean,10,31,3.1
Korean,7,26,3.7142857142857144
Korean,7,25,3.5714285714285716
Korean,25,67,2.68
Korean,24,69,2.875
Korean,25,72,2.88
Korean,16,36,2.25
Korean,15,32,2.1333333333333333
Korean,17,38,2.235294117647059
Korean,19,52,2.736842105263158
Korean,21,53,2.5238095238095237
Korean,22,55,2.5
Korean,14,30,2.142857142857143
Korean,15,34,2.2666666666666666
Korean,16,35,2.1875
Korean,11,31,2.8181818181818183
Korean,14,38,2.7142857142857144
Korean,13,37,2.8461538461538463
Korean,22,51,2.3181818181818183
Korean,19,49,2.5789473684210527
Korean,17,43,2.5294117647058822
Korean,11,24,2.1818181818181817
Korean,12,28,2.3333333333333335
Korean,11,25,2.272727272727273
Korean,10,29,2.9
Korean,12,34,2.8333333333333335
Korean,11,35,3.1818181818181817
Korean,17,37,2.176470588235294
Korean,17,37,2.176470588235294
Korean,19,42,2.210526315789474
Korean,12,26,2.1666666666666665
Korean,13,29,2.230769230769231
Korean,12,28,2.3333333333333335
Korean,15,39,2.6
Korean,12,33,2.75
Korean,14,37,2.642857142857143
Korean,8,23,2.875
Korean,9,23,2.5555555555555554
Korean,9,23,2.5555555555555554
Korean,10,33,3.3
Korean,12,38,3.1666666666666665
Korean,8,31,3.875
Korean,23,44,1.9130434782608696
Korean,27,53,1.962962962962963
Korean,27,52,1.9259259259259258
Korean,11,22,2.0
Korean,11,21,1.9090909090909092
Korean,11,22,2.0
Korean,12,39,3.25
Korean,13,39,3.0
Korean,13,40,3.076923076923077
Korean,9,23,2.5555555555555554
Korean,9,29,3.2222222222222223
Korean,9,29,3.2222222222222223
Korean,11,29,2.6363636363636362
Korean,12,27,2.25
Korean,9,24,2.6666666666666665
Korean,21,54,2.5714285714285716
Korean,25,60,2.4
Korean,21,54,2.5714285714285716
Korean,18,45,2.5
Korean,19,46,2.4210526315789473
Korean,18,46,2.5555555555555554
Korean,16,40,2.5
Korean,17,41,2.411764705882353
Korean,16,41,2.5625
Korean,13,27,2.076923076923077
Korean,13,25,1.9230769230769231
Korean,14,28,2.0
Korean,12,25,2.0833333333333335
Korean,10,23,2.3
Korean,14,28,2.0
Korean,11,32,2.909090909090909
Korean,11,33,3.0
Korean,9,32,3.5555555555555554
Korean,15,30,2.0
Korean,15,31,2.066666666666667
Korean,15,30,2.0
Korean,23,71,3.0869565217391304
Korean,23,66,2.869565217391304
Korean,23,72,3.130434782608696
Korean,30,67,2.2333333333333334
Korean,36,78,2.1666666666666665
Korean,33,74,2.242424242424242
